"","date","keyword","mean_hits","max_hits"
"473",2005,"CS",77.3076923076923,100
"474",2005,"CSC",4.71153846153846,7
"475",2006,"CPRT",0,0
"476",2006,"CPS",3.9811320754717,5
"477",2006,"CRD.B",0,0
"478",2006,"CS",56.9622641509434,70
"479",2006,"CSC",4.54716981132075,8
"480",2007,"CPRT",0,0
"481",2007,"CPS",3.92307692307692,5
"482",2007,"CRD.B",0,0
"483",2007,"CS",55.25,74
"484",2007,"CSC",4.15384615384615,5
"485",2008,"CPRT",0,0
"486",2008,"CPS",4.05769230769231,5
"487",2008,"CRD.B",0,0
"488",2008,"CS",64.25,82
"489",2008,"CSC",4.03846153846154,6
"490",2009,"CPRT",0,0
"491",2009,"CPS",4.21153846153846,5
"492",2009,"CRD.B",0,0
"493",2009,"CS",67.4807692307692,80
"494",2009,"CSC",3.67307692307692,4
"495",2005,"CSCO",2.30769230769231,5
"496",2005,"CTX.",0,0
"497",2005,"CTXS",0,0
"498",2005,"CVC",13.2115384615385,18
"499",2005,"CVS",89.9230769230769,100
"500",2006,"CSCO",3.50943396226415,8
"501",2006,"CTX.",0,0
"502",2006,"CTXS",1,1
"503",2006,"CVC",15.1132075471698,24
"504",2006,"CVS",80.1320754716981,89
"505",2007,"CSCO",3.67307692307692,8
"506",2007,"CTX.",0,0
"507",2007,"CTXS",1,1
"508",2007,"CVC",17.6923076923077,32
"509",2007,"CVS",74.75,86
"510",2008,"CSCO",2.5,6
"511",2008,"CTX.",0,0
"512",2008,"CVC",20.5384615384615,28
"513",2008,"CVS",72.9423076923077,88
"514",2009,"CSCO",1.65384615384615,3
"515",2009,"CTX.",0,0
"516",2009,"CVC",26.8269230769231,34
"517",2009,"CVS",74.0192307692308,92
"518",2005,"D",77.3269230769231,86
"519",2005,"DANOY",0,0
"520",2005,"DASTY",0,0
"521",2006,"D",84.4716981132076,94
"522",2006,"DANOY",0,0
"523",2006,"DASTY",0,0
"524",2007,"D",92.9423076923077,100
"525",2007,"DANOY",0,0
"526",2007,"DASTY",0,0
"527",2008,"D",95.0961538461538,99
"528",2008,"DANOY",0,0
"529",2009,"D",94.5769230769231,100
"530",2009,"DANOY",0,0
"531",2005,"DDAIF",0,0
"532",2005,"DEBS",15.8846153846154,26
"533",2005,"DG",65.3269230769231,81
"534",2005,"DHI",5.61538461538461,10
"535",2005,"DIS",65.25,80
"536",2006,"DDAIF",0,0
"537",2006,"DEBS",14.6792452830189,24
"538",2006,"DG",72.0943396226415,85
"539",2006,"DHI",5.16981132075472,9
"540",2006,"DIS",73.3207547169811,98
"541",2007,"DDAIF",0,0
"542",2007,"DEBS",13.9615384615385,21
"543",2007,"DG",77.8653846153846,94
"544",2007,"DHI",4.96153846153846,7
"545",2007,"DIS",77.9807692307692,94
"546",2008,"DDAIF",0,0
"547",2008,"DEBS",13.4423076923077,19
"548",2008,"DG",83.5769230769231,93
"549",2008,"DHI",4.63461538461539,6
"550",2008,"DIS",82.9807692307692,100
"551",2009,"DDAIF",0,0
"552",2009,"DEBS",13.1730769230769,18
"553",2009,"DG",83,91
"554",2009,"DHI",4.59615384615385,6
"555",2009,"DIS",79.7692307692308,92
"556",2005,"DISH",80.75,99
"557",2005,"DJO",0.3,1
"558",2005,"DLLR",0.5,1
"559",2005,"DLTR",0,0
"560",2005,"DMHYY",0,0
"561",2006,"DISH",79.4905660377358,92
"562",2006,"DJO",1,1
"563",2006,"DLLR",0.777777777777778,1
"564",2006,"DLTR",0,0
"565",2006,"DMHYY",0,0
"566",2007,"DISH",75.2115384615385,91
"567",2007,"DJO",1,1
"568",2007,"DLLR",0.8,1
"569",2007,"DLTR",0,0
"570",2007,"DMHYY",0,0
"571",2008,"DISH",72.5384615384615,100
"572",2008,"DJO",1,1
"573",2008,"DLLR",1,1
"574",2008,"DLTR",0,0
"575",2008,"DMHYY",0,0
"576",2009,"DISH",74.1346153846154,87
"577",2009,"DJO",1,1
"578",2009,"DLLR",1,1
"579",2009,"DLTR",0,0
